SEQNOS,FIRE_INVOLVED,FIRE_EXTINGUISHED,ANY_EVACUATIONS,NUMBER_EVACUATED,WHO_EVACUATED,RADIUS_OF_EVACUATION,ANY_INJURIES,NUMBER_INJURED,NUMBER_HOSPITALIZED,ANY_FATALITIES,NUMBER_FATALITIES,ANY_DAMAGES,DAMAGE_AMOUNT,AIR_CORRIDOR_CLOSED,AIR_CORRIDOR_DESC,AIR_CLOSURE_TIME,WATERWAY_CLOSED,WATERWAY_DESC,WATERWAY_CLOSURE_TIME,ROAD_CLOSED,ROAD_DESC,ROAD_CLOSURE_TIME,CLOSURE_DIRECTION,MAJOR_ARTERY,TRACK_CLOSED,TRACK_DESC,TRACK_CLOSURE_TIME,MEDIA_INTEREST,MEDIUM_DESC,ADDITIONAL_MEDIUM_INFO,BODY_OF_WATER,TRIBUTARY_OF,NEAREST_RIVER_MILE_MAKER,RELEASE_SECURED,ESTIMATED_DURATION_OF_RELEASE,RELEASE_RATE,DESC_REMEDIAL_ACTION,STATE_AGENCY_ON_SCENE,STATE_AGENCY_REPORT_NUM,OTHER_AGENCY_NOTIFIED,WEATHER_CONDITIONS,AIR_TEMPERATURE,WIND_SPEED,WIND_DIRECTION,WATER_SUPPLY_CONTAMINATED,SHEEN_SIZE,SHEEN_COLOR,DIRECTION_OF_SHEEN_TRAVEL,SHEEN_ODOR_DESCRIPTION,WAVE_CONDITION,CURRENT_SPEED,CURRENT_DIRECTION,WATER_TEMPERATURE,TRACK_CLOSE_DIR,EMPL_FATALITY,PASS_FATALITY,COMMUNITY_IMPACT,WIND_SPEED_UNIT,EMPLOYEE_INJURIES,PASSENGER_INJURIES,OCCUPANT_FATALITY,CURRENT_SPEED_UNIT,ROAD_CLOSURE_UNITS,TRACK_CLOSURE_UNITS,SHEEN_SIZE_UNITS,ADDITIONAL_INFO,STATE_AGENCY_NOTIFIED,FEDERAL_AGENCY_NOTIFIED,NEAREST_RIVER_MILE_MARKER,SHEEN_SIZE_LENGTH,SHEEN_SIZE_LENGTH_UNITS,SHEEN_SIZE_WIDTH,SHEEN_SIZE_WIDTH_UNITS,OFFSHORE,DURATION_UNIT,RELEASE_RATE_UNIT,RELEASE_RATE_RATE,PASSENGERS_TRANSFERRED
1206627,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,NONE,WATER,OAKLAND ESTUARY,OAKLAND ESTUARY,SAN FRANCISCO BAY,,Y,,,BOOMS APPLIED.,,,,SUNNY,,,,U,,GRAYISH,,,,,,,,,,,,,,,,,,,,FISH AND WILDLIFE,,,2,FEET,2,FEET,N,,,,NO
1206628,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,"/ ASPHALT, CALICHE",,,,Y,,,MADE NOTIFICATION.  REMEDIATION ACTIONS WERE DENIED BY PROPERTY OWNER.,,,,PARTLY CLOUDY,40,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206630,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,SOIL,,,,,U,,,MADE NOTIFICATIONS.,,,,SUNNY,75,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206632,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,AND AIR,,,,U,,,CALLER STATES THAT THIS MATERIAL HAS BEEN CLEANED UP BY THE SRP.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206633,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,NONE,LAND,OPERATOR ERROR,,,,N,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206634,N,U,N,,,,Y,1,0,N,,N,,N,,,N,,,N,,,,N,Y,MAIN TRACK,3,UNKNOWN,RAIL REPORT (N/A),NON-RELEASE,,,,U,,,LOCAL PD AND EMS RESPONDED.,"PD, EMS",,,,,,,U,,,,,,,,,E/W,,,,,0,0,,,,,,,"PD, EMS, MO DOT",,,,,,,N,,,,NO
1206635,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ FLORIDA BAY,FLORIDA BAY,,,U,,,MADE NOTIFICATION.,,,,PARTLY CLOUDY,75,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206636,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,AIRPLANE,,,,Y,,,CALLER STATED THE BAG WAS UNLOADED OFF THE AIRCRAFT AND THE RELEASE HAD STOPPED.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206638,Y,Y,Y,,PRIVATE CITIZENS,,Y,1,1,N,,N,,N,,,N,,,N,,,,N,N,,,LOW,AIR,ATMOSPHERE,,,,Y,,,"//THIS IS THE 48 HOUR PHMSA UPDATE TO REPORT # 1206479// 
POLICE AND FIRE WERE ONSCENE, FLOW OF GAS WAS SHUT IN BY 2051 HRS VICE 2150 HRS, INVESTIGATION  IS UNDERWAY AT THIS TIME.",LOCAL PD LOCAL FD,180310-8735,,,,,,U,,,,,,,,,,,,,,,,,,,,,//THIS IS THE 48 HOUR PHMSA UPDATE TO REPORT # 1206479//,CA PUC,,,,,,,N,,,,NO
1206639,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,"/ RAILCAR, GROUND, ATMOSPHERE",,,,U,,,MADE NOTIFICATIONS.  RESPONSE PLAN IS BEING DEVELOPED.,,,,PARTLY CLOUDY,40,,,U,,,,,,,,,,,,,,,,,,,,,CALLER WILL BE MAKING ADDITIONAL NOTIFICATIONS.,,,,,,,,N,,,,NO
1206641,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,"/ DRAIN, ASPHALT",DRAIN,,,U,,,MADE NOTIFICATIONS.  CONTRACTORS ARE ENROUTE.,,,,PARTLY CLOUDY,37,,,U,,,,,,,,,,,,,,,,,,,,,,IN DEM,,,,,,,N,,,,NO
1206642,N,U,N,,,,Y,1,1,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,"TRANSPORTED TO HOSPITAL, FD/PD/EMS ON SCENE",FD/PD/EMS,,,CLEAR,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206646,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,/ ASPHALT,,,,Y,,,MADE NOTIFICATIONS.  CONTRACTORS RESPONDED FOR CLEAN UP.,,,,CLEAR,47,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206647,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,BRONX RIVER,BRONX RIVER,LONG ISLAND SOUND,,Y,,,CALLER STATED NORTHEAST ENVIRONMENTAL IS ON SCENE FOR THE CLEAN UP.,WHITE PLAINS FIRE DEPT,,,,,,,U,,,,,,,,,,,,,,,,,,,,,WESTCHESTER COUNTY POLICE DEPT ON SCENE AS WELL.,"NY DEC, WESTCHESTER COUNTY HEALTH DEPT.",,,,,,,N,,,,NO
1206648,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,INTERNAL CANAL,INTERNAL CANAL,FACILITY'S OUTFALL,,Y,,,"BOOMS APPLIED, ABSORBENTS APPLIED",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,EMERGENCY SITE SERVICES FOR PARISH,,,,,,,N,,,,NO
1206650,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PRINCE WILLIAM SOUND,PRINCE WILLIAM SOUND,,,U,,,UNKNOWN,,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,150,FEET,150,FEET,N,,,,NO
1206651,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ST. PAUL HARBOR,ST. PAUL HARBOR,CHINIAK BAY,,U,,,USCG ON-SCENE,,,,,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,USCD MSD KODIAK,,100,YARDS,50,YARDS,N,,,,NO
1206652,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,MATANZAS PASS,MATANZAS PASS,GULF OF MEXICO,,U,,,UNKNOWN,,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206653,N,U,Y,261,EMPLOYEES,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,INTO THE AIR,,,,Y,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,MEXICAN FEDERAL GOVERNMENT,,,,,,,N,,,,NO
1206654,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,RICHMOND INNER HARBOR,RICHMOND INNER HARBOR,SAN FANSCISCO,,U,,,,,,,RAINY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,250,FEET,25,FEET,N,,,,NO
1206655,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CATCH BASIN//PAVEMENT,CATCH BASIN,,,U,,,"BOOMS APPLIED, ABSORBENTS APPLIED",,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206656,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,ONTO THE GROUND,,,,Y,,,CALLER STATED THEY STOPPED THE LEAK AND CONTAINED THE SPILL.   CALLER STATED THEY ARE IN THE PROCESS OF FINDING A CLEAN UP  CONTRACTOR.,COUNTY FIRE AND HAZMAT,GF18017165,,,,,,U,,,,,,,,,,,,,,,,,,,,,,COUNTY FIRE AND HAZMAT,,,,,,,N,,,,NO
1206657,Y,Y,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,CATCH BASIN//PAVEMENT//SOIL,CATCH BASIN,,,Y,,,CONTRACTOR ENROUTE FOR CLEANUP.,,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,CT DEEP,,,,,,,N,,,,NO
1206658,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,MISSISSIPPI RIVER,MISSISSIPPI RIVER,,,U,,,ABSORBENTS APPLIED,,,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206659,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,OTHER,ONTO A TRAILER FLOOR (WOOD),,,,Y,,,CALLER STATED INTERNAL PERSONNEL DID THE CLEAN UP OF THE SPILL.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206660,Y,Y,Y,3,PRIVATE CITIZENS,,N,,,Y,1,U,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,TO THE AIR,,,,Y,,,CALLER STATED THE SOURCE HAS BEEN SECURED AND THE METER WAS DESTROY,"FIRE DEPARTMENT, POLICE DEPARTMENT",,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"REGULATORY AUTHORITY, DIV PIPELINE SAFE",,,,,,,N,,,,NO
1206661,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,Y,MAIN TRACK,,UNKNOWN,RAIL REPORT (N/A),NON-RELEASE,,,,U,,,LOCAL PD AND EMS RESPONDED.,"PD, EMS",,,,,,,U,,,,,,,,,ALL,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206662,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,///POTENTIAL RELEASE/// PATAPSCO RIVER,,,,U,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"MD DNR, PD",USCG,,,,,,N,,,,NO
1206663,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,Y,,,UNKNOWN,RAIL REPORT (N/A),,,,,U,,,NON-RELEASE (N/A),PD,,,,,,,U,,,,,,,,,N/S,,,,,,,,,,,,,CSX,,,,,,,N,,,,NO
1206664,N,U,N,,,,Y,1,,Y,1,N,,N,,,N,,,Y,,,,Y,N,,,UNKNOWN,WATER,LITTLE SALMON RIVER,LITTLE SALMON RIVER,SALMON RIVER,,Y,,,,"STATE POLICE, NORTH LINCOLN FIRE, ODOT",,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,N,,,,NO
1206666,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,BALLAST,,,,,U,,,CONTRACTOR HAS BEEN HIRED,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206667,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,PAVEMENT/ GRAVEL/ STORM DRAIN,,,,U,,,MADE NOTIFICATIONS.,,,,CLEAR,50,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206669,Y,Y,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,CONCRETE,,,,U,,,PLANNING CLEANUP,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,FD,,,,,,,N,,,,NO
1206670,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,Y,,,SECURED OPERATIONS. NOT RECOVERABLE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,2640,FEET,50,FEET,Y,,,,NO
1206671,N,U,N,,,,N,,,N,,Y,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),DERAILMENT,,,,Y,,,INVESTIGATION COMPLETED. RAILCARS PLACED ON TRACKS.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206673,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,TAMPA BAY,TAMPA BAY,,,Y,,,"ABSORBENTS APPLIED, MATERIAL CONTAINED, CLEAN UP UNDERWAY.",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206674,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,ASPHALT,,,,Y,,,"MATERIAL CONTAINED, CLEAN UP UNDERWAY.",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206675,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,NONE,LAND,DIRT,,,,N,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206678,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,PAVEMENT,,,,Y,,,DEPLOYED ABSORBENTS. BUS IS BEING REPAIRED.,,,,SNOWY,35,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206679,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,NONE,LAND,DIRT ROAD,,,,N,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,EPA,,,,,,N,,,,NO
1206681,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GROUND / LAKE TEXOMA,LAKE TEXOMA,,,Y,,,"NOTIFICATIONS, BOOMS APPLIED, REMEDIATION IS UNDERWAY.",,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,US FWS,,,,,,N,,,,NO
1206683,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,NONE,WATER,BILLY CRAPP LAKE,BILLY CRAPP LAKE,CANAL SYSTEM,,Y,,,ABSORBANTS AND PADS APPLIED.,,,,SUNNY,40,,,U,,OTHER,,,,,,,,,,,,,,,,,,,,,,,200,FEET,10,FEET,N,,,,NO
1206684,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,Y,,,"ISOLATED, SECURED.",,,,,,,,U,,SILVERY,,,,,,,,,,,,,,,,,,,,,,,2640,FEET,50,FEET,N,,,,NO
1206685,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,TENNESSEE RIVER,TENNESSEE RIVER,,,Y,,,CALLER STATED THEY PLACED BOOM IN THE AREA OF THE SPILL AND THE SPILL IS COMPLETELY CLEANED UP.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206686,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,/ MANHOLE,,,,U,,,OIL IS BEING TESTED.  RESPONSE IS BEING DEVELOPED.,,,,OVERCAST,37,,,U,,,,,,,,,,,,,,,,,,,,,CALLER WILL BE NOTIFYING NYC DEP.,,,,,,,,N,,,,NO
1206688,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM DRAIN,,,,N,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,COUNTY ILLEGAL DUMPING,,,,,,,N,,,,NO
1206689,N,U,N,,,,N,,,N,,U,,N,,,N,,,Y,MAIN STREET TO HIGHWAY 92,,ALL,Y,Y,,,UNKNOWN,LAND,ASPHALT AND GRASS,,,,U,,,CALLER STATED THERE IS NO ACTION BEING TAKEN AT THIS TIME.,ACWORTH POLICE DEPT,1803280,,,,,,U,,,,,,,,,ALL,,,,,,,,,,,,CALLER STATED THEY WOULD LIKE A CALL BACK ON THIS MATTER.,ACWORTH POLICE DEPT,,,,,,,N,,,,NO
1206690,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ GULF OF MEXICO,GULF OF MEXICO,,,U,,,MADE NOTIFICATION.,,,,UNKNOWN,,,,U,,SILVERY,,,,,,,,,,,,,,,,,,,,,,,4.8,MILES,1.6,MILES,N,,,,NO
1206691,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,WHITE LAKE,WHITE LAKE,,,Y,,,PUT A CLAMP ON THE FLOW LINE.,,,,,,,,U,,BARELY DISCERNIBLE,,,,,,,,,,,,,,,,,,,,,,,60,FEET,20,FEET,N,,,,NO
1206692,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,HUMBOLDT BAY,HUMBOLDT BAY,PACIFIC OCEAN,,U,,,PADS DEPLOYED,,,,RAINY,,,,U,,REDDISH,,DIESEL,,,,,,,,,,,,,,,,,,,MSD HUMBOLDT BAY,,100,FEET,,,N,,,,NO
1206693,Y,Y,N,,,,N,,,N,,U,,N,,,N,,,U,,,,N,N,,,UNKNOWN,WATER,STORM DRAIN,STORM DRAIN,,,U,,,CALLER STATED A ENVIRONMENTAL CONTRACTOR IS ON SITE FOR THE CLEAN UP.,"OHIO EPA, LOCAL PD, LOCAL FD",1803EPA046,,,,,,U,,,,,,,,,,,,,,,,,,,,,,OHIO EPA,,,,,,,N,,,,NO
1206694,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,SOIL,SOIL AND POSSIBLY DRINKING WELLS,,,,U,,,NONE,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,DEPT OF ENV,,,,,,,N,,,,NO
1206695,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,Y,,,UNKNOWN,LAND,ROADWAY,,,,U,,,REPUBLIC SERVICES HIRED A CONTRACTOR FOR REMEDIATION.,,DOT 201836,,,,,,U,,,,,,,,,N/S,,,,,,,1,,,,,,"DOT, HWY PATROL, DNR",,,,,,,N,,,,NO
1206696,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ MERRIMACK RIVER,MERRIMACK RIVER,,,Y,,,MADE NOTIFICATION.  APPLIED ABSORBENTS.,,,,SNOWY,31,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206698,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),POTENTIAL,,,,Y,,,MEMPHIS PD HAS TAKEN CUSTODY AND REQUESTING ASSISTANCE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,MEMPHIS PD,EPA IV,,,,,,N,,,,NO
1206699,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,AIR,ATMOSPHERE,,,,U,,,MADE NOTIFICATIONS.,,,,OVERCAST,50,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206700,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,PAVEMENT,,,,Y,,,,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,PD,,,,,,,N,,,,NO
1206701,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ COLUMBIA RIVER,COLUMBIA RIVER,,,Y,,,MADE NOTIFICATION.  CLEAN UP IS UNDERWAY.,,,,OVERCAST,51,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206703,N,U,N,,,,Y,1,1,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,COLD SPRING CREEK,COLD SPRING CREEK,SNAKE RIVER,,Y,,,CONTRACTOR HAS BEEN HIRED AND ENROUTE,LOCAL PD & FD,H-2018-00041,,UNKNOWN,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206704,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,ASPHALT / STORM DRAIN,STORM DRAIN,,,Y,,,CLEAN UP UNDERWAY,,18-03-13-1434-4,,,,,,U,,,,,,,,,,,,,,,,,,,,,,DEP,,,,,,,N,,,,NO
1206706,Y,Y,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,LAND,BUILDING,,,,Y,,,FIRE EXTINGUISHED BY COMPANY PERSONNEL. SECURED OPERATIONS CLEANUPP COMPLETED,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206707,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,LOCAL CREEK,LOCAL CREEK,,,U,,,CALLER STATED NOTHING IS BEING DONE AT THIS TIME.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206708,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,Y,"2,3",2.5,UNKNOWN,NON-RELEASE (N/A),TRESSPASSER,,,,Y,,,CRANE WAS USED TO REMOVE SUV FROM TRACKS.,,,,,,,,U,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206709,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,/ PORT OF TAMPA,PORT OF TAMPA,GULF OF MEXICO,,Y,,,MADE NOTIFICATION.  ABSORBENTS WERE APPLIED.,,,,PARTLY CLOUDY,66,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206710,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),***POTENTIAL***,,,,U,,,,,,,SUNNY,65,,,U,,,,,,,,,,,,,,,,,,,,,***POTENTIAL***,,,,,,,,N,,,,NO
1206711,N,U,N,,,,N,,,Y,1,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),FATALITY,,,,U,,,INVESTIGATION UNDERWAY,"LOCAL PD, CN RR POLICE",,,,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206712,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,GULF OF MEXICO,GULF OF MEXICO,,,N,,,CALLER STATED OPS ARE SHUTTING DOWN WELLS & BLOWING GAS DOWN THE FLOW LINE AND THEN PRESSING UP ON FLOW LINE TO ID LEAK.,,18-01230,,,,,N,U,,SILVERY,N,,,,,,,,,,,,,,,,,,,LA STATE POLICE,,,1500,YARDS,15,YARDS,N,,,,NO
1206714,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,"/ CANAL, PORT ISABEL CHANNEL",CANAL,PORT ISABEL CHANNEL,,U,,,MADE NOTIFICATION.,,,,UNKNOWN,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206716,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,SOIL,,,,,Y,,,CALLER STATED THE FIRE DEPARTMENT IS ON SCENE AND A PRIVATE CONTRACTOR IS IN ROUTE TO COMPLETE THE CLEAN UP.,LOCAL FD,18-1649,,,,,,U,,,,,,,,,,,,,,,,,,,,,,STATE OF CALIFORNIA,,,,,,,N,,,,NO
1206717,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,SAN FRANCISCO BAY,SAN FRANCISCO BAY,PACIFIC OCEAN,,U,,,NONE,,,,OVERCAST,,,,U,,RAINBOW,,,,,,,,,,,,,,,,,,,,,USCG SECSF,,50,FEET,,,N,,,,NO
1206718,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,LOCAL CREEK,LOCAL CREEK,CANEY RIVER,,U,,,CALLER STATED THE SUSPECTED PARTY PUMPED THE OIL OUT AND PUT STRAW DOWN TO TRY AND SOAK IT UP.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,"OK DEQ, CORPORATION COMMISSION",,,,,,,N,,,,NO
1206720,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,BALLAST,,,,,Y,,,CONTRACTOR ENROUTE,,,,CLEAR,40,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,NO
1206721,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,WATER,STORM DRAIN,STORM DRAIN,,,Y,,,CREWS ON-SCENE FOR CLEANUP,,18-03-13-171122,,,37,,,U,,,,,,,,,,,,,,,,,,,,,,NJDEP,,,,,,,N,,,,NO
1206722,Y,U,N,,,,U,,,N,,N,,N,,,N,,,U,,,,N,N,,,UNKNOWN,WATER,/ CAPE FEAR RIVER,CAPE FEAR RIVER,,,U,,,MADE NOTIFICATION.,"PD, FD, EMS",,,PARTLY CLOUDY,52,,,U,,,,,,,,,,,,,,,,,,,,,,DOT,USCG,,,,,,N,,,,NO
1206723,N,U,N,,,,N,,,N,,N,,N,,,N,,,N,,,,N,N,,,UNKNOWN,NON-RELEASE (N/A),TRESSPASSER,,,,U,,,NONE.,,,,,,,,U,,,,,,,,,,,,,,,,,,,,,,EMERGENCY SERVICES,,,,,,,N,,,,NO
